Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-17 00:00:00+05:30,728.9000244140625,731.25,722.2999877929688,723.1500244140625,5149563,0.0,0.0
2025-03-18 00:00:00+05:30,723.1500244140625,723.1500244140625,723.1500244140625,723.1500244140625,0,0.0,0.0
2025-03-19 00:00:00+05:30,739.5999755859375,749.2999877929688,739.0999755859375,745.0999755859375,7604850,0.0,0.0
2025-03-20 00:00:00+05:30,748.0,752.7000122070312,744.2000122070312,749.5499877929688,6963197,0.0,0.0
2025-03-21 00:00:00+05:30,749.9500122070312,755.5999755859375,747.0,753.2000122070312,9577327,0.0,0.0
